buildings_solar_pv_solar_radiation,energy_power_hydro_river,energy_power_solar_csp_solar_radiation,energy_power_solar_pv_solar_radiation,energy_power_wind_turbine_coastal,energy_power_wind_turbine_inland,energy_power_wind_turbine_offshore,households_solar_pv_solar_radiation,agriculture_chp_engine_biogas,buildings_chp_engine_biogas,energy_chp_supercritical_waste_mix,energy_power_supercritical_waste_mix,households_collective_chp_biogas,industry_chp_combined_cycle_gas_power_fuelmix,industry_chp_engine_gas_power_fuelmix,industry_chp_turbine_gas_power_fuelmix,industry_chp_ultra_supercritical_coal,energy_power_hydro_mountain,energy_power_nuclear_gen3_uranium_oxide,energy_power_nuclear_gen2_uranium_oxide,energy_power_ultra_supercritical_lignite,energy_power_ultra_supercritical_oxyfuel_ccs_lignite,energy_chp_ultra_supercritical_lignite,energy_power_combined_cycle_coal,energy_power_ultra_supercritical_coal,energy_power_combined_cycle_ccs_coal,energy_chp_ultra_supercritical_coal,energy_power_ultra_supercritical_ccs_coal,energy_power_supercritical_coal,energy_power_combined_cycle_network_gas,energy_power_ultra_supercritical_cofiring_coal,energy_chp_ultra_supercritical_cofiring_coal,energy_power_combined_cycle_ccs_network_gas,energy_power_engine_network_gas,energy_chp_combined_cycle_network_gas,agriculture_chp_engine_network_gas,buildings_collective_chp_network_gas,households_collective_chp_network_gas,energy_power_ultra_supercritical_network_gas,energy_power_turbine_network_gas,energy_power_ultra_supercritical_crude_oil,agriculture_chp_supercritical_wood_pellets,buildings_collective_chp_wood_pellets,households_collective_chp_wood_pellets,energy_power_engine_diesel
0.0,838.1724480623627,0.0,0.0,1471.8049306930673,12496.189940403596,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,6394.729976712986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,877.3922880902774,0.0,0.0,1412.9746082632482,11996.697875927342,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,166.65998737388736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,905.6952651810832,0.0,0.0,1343.9761308436834,11410.874264759312,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,6755.843873162221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,803.4369766485657,0.0,0.0,1239.8342881386,10526.669965638268,137.3135274513625,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,6025.226856700572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,792.6671412858456,0.0,0.0,1155.1143703721627,9807.365279217462,136.251961398454,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,5475.706102878385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,792.7406567977439,0.0,0.0,1113.840564280822,9456.934790961177,136.251961398454,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,5893.050191684442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,771.97288773666,0.0,0.0,1157.2866759559167,9825.80898912568,136.4343240408385,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7695.946294232073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,753.9619012176992,0.0,0.0,1341.322343250625,11388.342587406709,135.52251082891644,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,303.90944975161847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,759.3284404522607,0.0,0.0,1339.9954494540937,11377.07674873039,134.79306025937865,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,8870.540317187182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1146.425148037144,9733.590439584565,131.75773769330053,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4413.871691731514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,712.6368799850147,6050.561202180441,129.21739944226604,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,4141.339442999846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,515.0796507016698,4373.2243420151235,124.63492888676514,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,7936.457595794363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,477.3868105760869,4053.197632102723,119.3877508459416,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,10568.623928755693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,560.7078255905334,4760.625096119607,121.13681019288285,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,11143.199999999995,0.0,0.0,0.0,598.7089376099302,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,670.7477979104829,5694.906784182253,128.01644362418452,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,9723.88718891123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,767.6163002078362,6517.357625803047,129.58030490669958,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,7076.355219202205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,778.8097096139239,0.0,0.0,804.2692470230523,6828.5552415514685,112.77132522638755,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,4870.354666939238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,762.8938798276332,0.0,0.0,889.0495895763064,7548.372957652652,126.38398823370618,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,2017.4233049291806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,763.5555090864942,0.0,0.0,863.935446894876,7335.144227001662,135.52251082891644,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,7.6223934894088075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,786.8962744970113,0.0,0.0,880.6782086824957,7477.296714102317,137.44051606374245,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1176.5364399927748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,804.0618472891255,0.0,0.0,1042.5249059628295,8851.43742274207,137.64565151451,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1571.3762348510145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1215.9389267172985,10323.789156647796,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,609.3475851334014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1339.9954494540937,11377.07674873039,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4684.326806394307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1365.2064315881653,11591.127683580247,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,903.0564409960589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1318.0372891537747,11190.643522334412,137.8312502556809,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,10271.824813365916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1237.6619825548457,10508.226255730047,137.14746541978874,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,4079.850824428077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,807.9213435379793,0.0,0.0,1196.3881764635053,10157.795767473763,136.0956505621247,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2238.1457799395184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,794.8725686993072,0.0,0.0,1159.458981539673,9844.25269903392,134.84516387148855,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,223.15046707752208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,796.5266392594035,0.0,0.0,1144.2528424533878,9715.146729676326,131.15289525257813,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7224.391921113862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,796.5266392594035,0.0,0.0,1011.8298426855242,8590.824529724181,126.2673842772435,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,1399.7116945424978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,747.749949980995,0.0,0.0,883.4686689804332,7500.988795285767,120.90360227995727,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,1840.1980136924817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,796.5266392594035,0.0,0.0,1009.0393823875867,8567.13244854073,135.75697708341062,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,3972.5821715408188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,796.5266392594035,0.0,0.0,1022.9916838772706,8685.59285445795,136.17380598028936,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,12386.856869378093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,708.7506530393674,0.0,0.0,827.8318556899752,7028.610851675438,137.02047680740853,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,325.68861627671504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,748.0440068544764,0.0,0.0,778.0885707264697,6606.271230302599,137.42097935414554,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,3011.301323554436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,764.2906504078454,0.0,0.0,825.2137880603174,7006.3824505505545,137.34283251575772,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,3910.701817685696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,669.7881129913369,0.0,0.0,922.5351131515474,7832.677931853976,136.87720474377218,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,4275.150759103302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,696.547291927542,0.0,0.0,1120.3574810320863,9512.265920685853,136.22590959239926,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,3139.1748212207176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,623.4006373190799,0.0,0.0,1226.800454636071,10416.007706188913,136.48642765294844,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,322.50388888888887,1172.0581343494569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,676.2573642079252,0.0,0.0,1224.6281490523168,10397.56399628069,136.59063487716804,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1725.7777777777783,1592.4,0.0,113.55399667291704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,580.1007579560245,0.0,0.0,1224.6281490523168,10397.56399628069,136.35616862267386,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4888.48,1163.7839951843425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,537.4625061271258,0.0,0.0,1207.2497043822777,10250.01431701488,136.98140338821472,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,4505.557396206332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,523.1639900073343,0.0,0.0,1183.3543429609763,10047.133508024408,137.04001351700543,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,2886.215496255009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,517.4298801120973,0.0,0.0,1155.1143703721627,9807.365279217462,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,2838.987019902616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,441.01184127703976,0.0,0.0,1109.4959531133118,9420.04737114472,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,3602.9031527756274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,484.56902061997937,0.0,0.0,1131.219008950859,9604.484470226971,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,3850.7383664389604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,463.2866515991272,0.0,0.0,1101.124572219501,9348.971127594383,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,3824.641150707856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,455.8617159749008,0.0,0.0,1003.4584617917135,8519.748286173844,137.88009202967302,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,13678.028571428571,926.3861871012141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,547.9382828916607,0.0,0.0,981.1347794082188,8330.21163670629,137.411210999347,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,10385.546346999496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,572.7493343942882,0.0,0.0,644.5671216139021,5472.6227729334,136.06959875606972,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,7808.022985437823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,639.9413377459302,0.0,0.0,437.71013675968425,3716.327411142306,127.89983966772185,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,4493.636829339297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,725.2913534662177,0.0,0.0,309.1156852909358,2624.5110587682248,100.93574016659757,0.0,0.0,0.0,511.6438356202369,801.5981735219328,0.0,1216.2209090752879,9.809657120189136,1605.019662136046,636.3013698677375,2508.3601712219647,0.0,10488.50909090909,19775.7,0.0,517.6285714285713,0.0,7751.000000000001,0.0,2365.65,0.0,2039.0846696346257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
